Time,RPM,TPS,IAT,CLT,Engine,Accel Enrich,VE,Advance,Battery V,Hard Limiter
325.543,0,10,31,75,0,100,0,7,0.3,0
325.632,0,10,31,75,0,100,0,7,0.3,0
325.723,0,10,31,75,0,100,0,7,0.3,0
325.813,0,10,31,75,0,100,0,7,0.3,0
325.903,0,10,31,75,0,100,0,7,0.3,0
325.989,0,10,31,75,0,100,0,7,0.3,0
326.084,0,10,31,75,0,100,0,7,0.3,0
326.178,0,10,31,75,0,100,0,7,0.3,0
326.267,0,10,31,75,0,100,0,7,0.3,0
326.358,0,10,31,75,0,100,0,7,0.3,0
326.452,0,10,31,75,0,100,0,7,0.4,0
326.546,0,10,31,75,0,100,0,7,0.4,0
326.636,0,10,31,75,0,100,0,7,0.4,0
326.727,0,10,31,75,0,100,0,7,0.4,0
326.813,0,10,31,75,0,100,0,7,0.4,0
326.903,0,10,31,75,0,100,0,7,0.4,0
326.992,0,10,31,75,0,100,0,7,0.4,0
327.083,0,10,31,75,0,100,0,7,0.4,0
327.177,0,10,31,75,0,100,0,7,0.4,0
327.271,0,10,31,75,0,100,0,7,0.4,0
327.361,0,10,31,75,0,100,0,7,0.4,0
327.456,0,10,31,75,0,100,0,7,0.4,0
327.55,0,10,31,75,0,100,0,7,0.4,0
327.639,0,10,31,75,0,100,0,7,0.4,0
327.73,0,10,31,75,0,100,0,7,0.4,0
327.82,0,10,31,75,0,100,0,7,0.4,0
327.911,0,10,31,75,0,100,0,7,0.4,0
328.005,0,10,31,75,0,100,0,7,0.4,0
328.099,0,10,31,75,0,100,0,7,0.4,0
328.189,0,10,31,75,0,100,0,7,0.4,0
328.284,0,10,31,75,0,100,0,7,0.4,0
328.377,0,10,31,75,0,100,0,7,0.4,0
328.467,0,10,31,75,0,100,0,7,0.4,0
328.561,0,10,31,75,0,100,0,7,0.4,0
328.656,0,10,31,75,0,100,0,7,0.4,0
328.751,0,10,31,75,0,100,0,7,0.4,0
328.841,0,10,31,75,0,100,0,7,0.4,0
328.927,0,10,31,75,0,100,0,7,0.4,0
329.016,0,10,31,75,0,100,0,7,0.4,0
329.102,0,10,31,75,0,100,0,7,0.4,0
329.192,0,10,31,75,0,100,0,7,0.4,0
329.287,0,10,31,75,0,100,0,7,0.4,0
329.381,0,10,31,75,0,100,0,7,0.4,0
329.471,0,10,31,75,0,100,0,7,0.4,0
329.566,0,10,31,75,0,100,0,7,0.4,0
329.659,0,10,31,75,0,100,0,7,0.4,0
329.754,0,10,31,75,0,100,0,7,0.4,0
329.844,0,10,31,75,0,100,0,7,0.4,0
329.938,0,10,31,75,0,100,0,7,0.4,0
330.032,0,10,31,75,0,100,0,7,0.4,0
330.123,0,10,31,75,0,100,0,7,0.4,0
330.209,0,10,31,75,0,100,0,7,0.4,0
330.299,0,10,31,75,0,100,0,7,0.4,0
330.392,0,10,31,75,0,100,0,7,0.4,0
330.487,0,10,31,75,0,100,0,7,0.4,0
330.577,0,10,31,75,0,100,0,7,0.4,0
330.672,0,10,31,75,0,100,0,7,0.4,0
330.766,0,10,31,75,0,100,0,7,0.4,0
330.86,0,10,31,75,0,100,0,7,0.4,0
330.95,0,10,31,75,0,100,0,7,0.4,0
331.039,0,10,31,75,0,100,0,7,0.4,0
331.134,0,10,31,75,0,100,0,7,0.4,0
331.228,0,10,31,75,0,100,0,7,0.4,0
331.319,0,10,31,75,0,100,0,7,0.4,0
331.413,0,10,31,75,0,100,0,7,0.4,0
331.507,0,10,31,75,0,100,0,7,0.4,0
331.597,0,10,31,75,0,100,0,7,0.4,0
331.691,0,10,31,75,0,100,0,7,0.4,0
331.785,0,10,31,75,0,100,0,7,0.4,0
331.88,0,10,31,75,0,100,0,7,0.4,0
331.97,0,10,31,75,0,100,0,7,0.4,0
332.064,0,10,31,75,0,100,0,7,0.4,0
332.159,0,10,31,75,0,100,0,7,0.4,0
332.249,0,10,31,75,0,100,0,7,0.4,0
332.342,0,10,31,75,0,100,0,7,0.4,0
332.436,0,10,31,75,0,100,0,7,0.4,0
332.527,0,10,31,75,0,100,0,7,0.4,0
332.621,0,10,31,75,0,100,0,7,0.4,0
332.703,0,10,31,75,0,100,0,7,0.4,0
332.789,0,10,31,75,0,100,0,7,0.4,0
332.884,0,10,31,75,0,100,0,7,0.4,0
332.973,0,10,31,75,0,100,0,7,0.4,0
333.067,0,10,31,75,0,100,0,7,0.4,0
333.162,0,10,31,75,0,100,0,7,0.4,0
333.252,0,10,31,76,0,100,0,7,0.4,0
333.346,0,10,31,76,0,100,0,7,0.4,0
333.441,0,10,31,76,0,100,0,7,0.4,0
333.531,0,10,31,76,0,100,0,7,0.4,0
333.625,0,10,31,76,0,100,0,7,0.4,0
333.719,0,10,31,76,0,100,0,7,0.4,0
333.813,0,10,31,76,0,100,0,7,0.4,0
333.903,0,10,31,76,0,100,0,7,0.4,0
333.993,0,10,31,76,0,100,0,7,0.4,0
334.088,0,10,31,76,0,100,0,7,0.4,0
334.183,0,10,31,76,0,100,0,7,0.4,0
334.273,0,10,31,76,0,100,0,7,0.4,0
334.366,0,10,31,76,0,100,0,7,0.4,0
334.46,0,10,31,76,0,100,0,7,0.4,0
334.551,0,10,31,76,0,100,0,7,0.4,0
334.637,0,10,31,76,0,100,0,7,0.4,0
334.727,0,10,31,76,0,100,0,7,0.4,0
334.817,0,10,31,76,0,100,0,7,0.4,0
334.907,0,10,31,76,0,100,0,7,0.4,0
334.997,0,10,31,76,0,100,0,7,0.4,0
335.095,0,10,31,76,0,100,0,7,0.4,0
335.185,0,10,31,76,0,100,0,7,0.4,0
335.276,0,10,31,76,0,100,0,7,0.4,0
335.37,0,10,31,76,0,100,0,7,0.4,0
335.464,0,10,31,76,0,100,0,7,0.4,0
335.555,0,10,31,76,0,100,0,7,0.4,0
335.64,0,10,31,76,0,100,0,7,0.4,0
335.73,0,10,31,76,0,100,0,7,0.4,0
335.82,0,10,31,76,0,100,0,7,0.4,0
335.91,0,10,31,76,0,100,0,7,0.4,0
336.001,0,10,31,76,0,100,0,7,0.4,0
336.087,0,10,31,76,0,100,0,7,0.4,0
336.173,0,10,31,76,0,100,0,7,0.4,0
336.263,0,10,31,76,0,100,0,7,0.4,0
336.352,0,10,31,76,0,100,0,7,0.4,0
336.439,0,10,31,76,0,100,0,7,0.4,0
336.533,0,10,31,76,0,100,0,7,0.4,0
336.628,0,10,31,76,0,100,0,7,0.4,0
336.718,0,10,31,76,0,100,0,7,0.4,0
336.808,0,10,31,76,0,100,0,7,0.4,0
336.894,0,10,31,76,0,100,0,7,0.4,0
336.987,0,10,31,76,0,100,0,7,0.4,0
337.075,0,10,31,76,0,100,0,7,0.4,0
337.165,0,10,31,76,0,100,0,7,0.4,0
337.254,0,10,31,76,0,100,0,7,0.4,0
337.348,0,10,31,76,0,100,0,7,0.4,0
337.442,0,10,31,76,0,100,0,7,0.4,0
337.533,0,10,31,76,0,100,0,7,0.4,0
337.627,0,10,31,76,0,100,0,7,0.4,0
337.722,0,10,31,76,0,100,0,7,0.4,0
337.811,0,10,31,76,0,100,0,7,0.4,0
337.905,0,10,31,76,0,100,0,7,0.4,0
337.996,0,10,31,76,0,100,0,7,0.4,0
338.09,0,10,31,76,0,100,0,7,0.4,0
338.176,0,10,31,76,0,100,0,7,0.4,0
338.27,0,10,31,76,0,100,0,7,0.4,0
338.361,0,10,31,76,0,100,0,7,0.4,0
338.455,0,10,31,76,0,100,0,7,0.4,0
338.548,0,10,31,76,0,100,0,7,0.4,0
338.639,0,10,31,76,0,100,0,7,0.4,0
338.729,0,10,31,76,0,100,0,7,0.4,0
338.819,0,10,31,76,0,100,0,7,0.4,0
338.909,0,10,31,76,0,100,0,7,0.4,0
339,0,10,31,76,0,100,0,7,0.4,0
339.094,0,10,31,76,0,100,0,7,0.4,0
339.188,0,10,31,76,0,100,0,7,0.4,0
339.278,0,10,31,76,0,100,0,7,0.4,0
339.364,0,10,31,76,0,100,0,7,0.4,0
339.454,0,10,31,76,0,100,0,7,0.4,0
339.549,0,10,31,77,0,100,0,7,0.4,0
339.63,0,10,31,77,0,100,0,7,0.4,0
339.716,0,10,31,77,0,100,0,7,0.4,0
339.807,0,10,31,77,0,100,0,7,0.4,0
339.896,0,10,31,77,0,100,0,7,0.4,0
339.986,0,10,31,77,0,100,0,7,0.4,0
340.081,0,10,31,77,0,100,0,7,0.4,0
340.175,0,10,31,77,0,100,0,7,0.4,0
340.265,0,10,31,77,0,100,0,7,0.4,0
340.351,0,10,31,77,0,100,0,7,0.4,0
340.442,0,10,31,77,0,100,0,7,0.4,0
340.536,0,10,31,77,0,100,0,7,0.4,0
340.617,0,10,31,77,0,100,0,7,0.4,0
340.712,0,10,31,77,0,100,0,7,0.4,0
340.801,0,10,31,77,0,100,0,7,0.4,0
340.888,0,10,31,77,0,100,0,7,0.4,0
340.978,0,10,31,77,0,100,0,7,0.4,0
341.065,0,10,31,77,0,100,0,7,0.4,0
341.15,0,10,31,77,0,100,0,7,0.4,0
341.236,0,10,31,77,0,100,0,7,0.4,0
341.327,0,10,31,77,0,100,0,7,0.4,0
341.417,0,10,31,77,0,100,0,7,0.4,0
341.51,0,10,31,77,0,100,0,7,0.4,0
341.604,0,10,31,77,0,100,0,7,0.4,0
341.695,0,10,31,77,0,100,0,7,0.4,0
